"tag"	"new.tag"	"sp"	"dbh04"	"dbh14"	"code04"	"code14"	"stems04"	"stems14"	"pom04"	"pom14"	"date14"	"col"	"row"	"p5"	"x"	"y"
19005	NA	"GUARGU"	213	250	""	""	NA	1	1.3	1.3	20140604	34	28	31	11.4	4.6
19006	NA	"GUSTSU"	259	294	""	""	NA	1	1.3	1.3	20140603	33	29	41	16.7	1.5
19007	NA	"DRYPST"	276	294	""	""	NA	1	1.3	1.3	20140603	33	29	41	16.1	3.9
19008	NA	"GUSTSU"	274	280	""	""	NA	1	1.3	1.3	20140603	33	29	42	17.1	5.9
19009	NA	"PLA1PI"	645	645	"B"	""	NA	1	5.6	5.6	20140604	34	29	12	2.4	5.4
19010	NA	"DENDAR"	294	332	""	""	NA	1	1.3	1.3	20140603	33	29	43	16.8	14.1
19011	NA	"SIMAAM"	223	265	""	""	NA	1	1.3	1.3	20140603	33	29	44	15.4	15.5
19012	NA	"HURACR"	851	949	"B"	""	NA	1	1.95	3.2	20140603	33	29	44	15.4	19.5
19014	NA	"GUSTSU"	256	313	""	""	NA	1	0.9	1.3	20140604	34	29	24	7.8	19.6
19015	NA	"LONCLA"	366	364	""	""	NA	1	1.3	1.3	20140604	34	29	32	10.7	9.3
19066	NA	"TAB1RO"	522	421	""	""	NA	1	1.3	4.07	20140604	35	28	42	19.2	9.6
19067	NA	"ALSEBL"	314	343	""	""	NA	1	1.3	1.3	20140604	35	28	44	15.4	17
19068	NA	"GUSTSU"	220	222	""	""	NA	1	1.1	1.3	20140503	36	28	14	1.3	17.3
19069	NA	"ALSEBL"	287	334	""	""	NA	1	1.3	1.3	20140503	36	28	34	10.2	18.2
19071	NA	"PSE1SE"	1463	1495	"B"	""	NA	1	3.8	3.8	20140503	36	28	32	10.7	9.6
19072	NA	"ALSEBL"	205	247	""	""	NA	1	1.3	1.3	20140604	35	29	42	18.5	5.7
19074	NA	"LUEHSE"	210	233	""	""	NA	1	1.3	1.3	20140604	35	29	42	19.6	9.7
19076	NA	"LUEHSE"	239	317	""	""	NA	1	1.3	1.3	20140503	36	29	34	12.3	18.5
19077	NA	"PTERRO"	635	622	"BM"	""	2	2	3.8	3.8	20140503	36	29	23	7.5	11.3
19078	NA	"HYERAL"	263	NA	""	"C"	NA	NA	1.3	NA	20140503	36	29	33	11.3	13
19126	NA	"ALCHCO"	438	435	"M"	""	2	2	2.1	1.3	20140503	37	28	44	15.5	15.4
19127	NA	"HIRTTR"	294	325	""	""	NA	1	1.95	1.3	20140603	38	28	14	3.1	17.3
19128	NA	"HYERAL"	645	651	"B"	""	NA	1	6.15	6.15	20140603	38	28	13	4	11.2
19129	NA	"TAB1RO"	338	368	""	""	NA	1	1.9	1.3	20140603	38	28	13	3.5	11
19130	NA	"TAB2AR"	423	431	"B"	""	NA	1	3.55	3.55	20140603	38	29	12	2.7	5.4
19131	NA	"HURACR"	495	545	""	""	NA	1	1.3	1.3	20140503	37	29	44	19.7	15.3
19134	NA	"HYERAL"	470	501	"B"	""	NA	1	2.6	2.6	20140603	38	29	33	11	12
19181	NA	"LUEHSE"	306	375	"B"	""	NA	1	3.3	3.3	20140604	40	29	24	6.6	18.2
19182	NA	"ALSEBL"	427	500	""	""	NA	1	1.9	1.3	20140604	40	29	24	5.8	19.2
19185	NA	"HIRTTR"	201	215	""	""	NA	1	1.3	1.3	20140604	40	29	34	13.3	19.3
19424	NA	"ALSEBL"	252	285	""	""	NA	1	1.3	1.3	20140604	35	27	42	17.6	7.7
19425	NA	"GUSTSU"	219	250	""	""	NA	1	1.5	1.3	20140604	35	27	43	18.8	10.3
19427	NA	"TAB1RO"	327	387	"B"	""	NA	1	3.55	3.55	20140604	35	27	44	18.6	19.6
19428	NA	"ALSEBL"	233	280	""	""	NA	1	1.3	1.3	20140604	35	27	44	18.2	19.6
19429	NA	"LONCLA"	361	373	""	""	NA	1	1.3	1.3	20140503	36	28	11	0.3	1.3
19430	NA	"TRI2TU"	229	263	""	""	NA	1	1.3	1.3	20140503	36	27	14	3	18.8
19431	NA	"GUSTSU"	244	244	""	""	NA	1	0.9	1.3	20140503	36	27	12	4.1	5.5
19432	NA	"ALSEBL"	257	NA	""	"C"	NA	NA	1.3	NA	20140503	36	27	23	7.8	12.8
19433	NA	"FICUYO"	1002	NA	"B"	"C"	NA	NA	4.55	NA	20140503	36	27	23	8	13.5
19434	NA	"GUSTSU"	229	237	""	""	NA	1	1.3	1.3	20140503	36	27	23	8.7	13
19435	NA	"AST2GR"	320	376	""	""	NA	1	1.3	1.3	20140503	36	27	23	9.6	14.5
19436	NA	"TAB1RO"	230	243	""	""	NA	1	1.3	1.3	20140503	36	27	33	14.7	11
19437	NA	"LONCLA"	352	371	""	""	NA	1	1.3	1.3	20140503	36	27	22	8.6	9.4
19438	NA	"LACMPA"	255	386	""	""	NA	1	1.3	1.3	20140503	36	27	22	8.7	5.4
19439	NA	"PTERRO"	452	475	"B"	""	NA	1	3.85	3.85	20140604	35	27	13	1.3	11
19440	NA	"TRI2TU"	205	223	""	""	NA	1	1.3	1.3	20140604	34	27	43	18	14.5
19441	NA	"GUSTSU"	213	219	""	""	NA	1	1.3	1.3	20140604	35	27	13	2	12.8
19442	NA	"QUARAS"	339	429	""	""	NA	1	1.3	1.3	20140604	35	28	11	1.3	1.5
19443	NA	"LUEHSE"	527	609	"B"	""	NA	1	3.5	3.5	20140604	35	27	24	5.7	19.2
19444	NA	"ALSEBL"	238	275	""	""	NA	1	1.3	1.3	20140604	35	27	23	9.8	11
19445	NA	"HURACR"	490	560	""	""	NA	1	1.3	1.3	20140603	33	28	41	19.5	2
19446	NA	"GUSTSU"	292	328	""	""	NA	1	1.3	1.3	20140603	33	28	13	1	13.7
19447	NA	"HURACR"	774	840	""	""	NA	1	1.3	1.3	20140603	33	28	23	6	13.2
19448	NA	"GUSTSU"	306	330	""	""	NA	1	1.3	1.3	20140603	33	28	24	9	19.1
19449	NA	"TAB1RO"	210	247	""	""	NA	1	1.3	1.3	20140603	33	28	22	5.8	7
19450	NA	"TACHVE"	409	454	"B"	""	NA	1	3.3	3.3	20140603	32	29	24	7.3	16.5
19501	NA	"PLA1PI"	500	560	"B"	""	NA	1	5	5	20140603	32	29	41	14.1	19.5
19502	NA	"PSE1SE"	1434	1481	"B"	""	NA	1	4.05	4.05	20140603	33	29	11	3	2.1
19503	NA	"VIROSE"	229	280	""	""	NA	1	1.3	1.3	20140603	32	29	42	19	9.4
19504	NA	"APEIME"	220	237	""	""	NA	1	1.3	1.3	20140603	32	29	44	17.5	15.3
19505	NA	"QUARAS"	406	498	"B"	""	NA	1	5	5	20140603	33	29	24	5.2	18.3
19506	NA	"GUSTSU"	273	280	""	""	NA	1	1.3	1.3	20140603	33	29	24	6.5	18
19537	NA	"ALSEBL"	292	331	""	""	NA	1	1.3	1.3	20140604	34	28	42	16.1	7.3
19538	NA	"ALSEBL"	213	220	""	""	NA	1	1.3	1.3	20140604	34	28	42	16.1	8.8
19539	NA	"TRI2TU"	235	262	""	""	NA	1	1.3	1.3	20140604	34	29	41	15.7	1.2
19540	NA	"ALSEBL"	281	344	""	""	NA	1	1.3	1.3	20140604	35	28	24	6.1	16
19541	NA	"GUARGU"	231	232	""	""	NA	1	1.3	1.3	20140604	35	28	24	8.6	16.6
19542	NA	"CORDAL"	524	545	"B"	""	NA	1	3.1	3.1	20140604	35	28	24	9.7	19.5
19543	NA	"GUSTSU"	254	305	""	""	NA	1	0.8	1.3	20140604	35	29	21	7.9	4
19544	NA	"ALSEBL"	237	282	""	""	NA	1	1.3	1.3	20140604	35	29	31	15.5	2.4
19545	NA	"TRI2TU"	306	342	""	""	NA	1	1.3	1.3	20140604	35	28	22	8.1	7.6
19546	NA	"PROTTE"	404	NA	""	"N"	NA	NA	1.3	NA	20140604	34	29	42	17.1	7
19547	NA	"HYMECO"	735	779	""	""	NA	1	1.3	1.3	20140604	35	29	12	4.6	9.3
19548	NA	"GUSTSU"	239	243	""	""	NA	1	1.3	1.3	20140604	35	29	14	0.3	15.3
19549	NA	"TRI2TU"	281	312	""	""	NA	1	1.3	1.3	20140604	35	29	14	2.1	16.3
19551	NA	"SWARS1"	204	225	""	""	NA	1	1.3	1.3	20140604	35	29	33	12.3	14.7
19552	NA	"SPONRA"	601	667	""	""	NA	1	1.8	1.3	20140604	35	29	32	10.5	8.8
19597	NA	"TRIPCU"	221	217	"M"	""	7	1	1.3	1.3	20140503	36	28	42	19.2	7.3
19598	NA	"HURACR"	552	598	""	""	NA	1	1.3	1.3	20140503	37	28	13	3.5	10.3
19599	NA	"LUEHSE"	311	310	""	""	NA	1	1.3	1.3	20140503	36	28	44	19.2	16.4
19600	NA	"LUEHSE"	637	672	"B"	""	NA	1	3.4	3.4	20140503	37	29	11	1.3	1.2
19601	NA	"SPONRA"	465	NA	""	"N"	NA	NA	2.1	NA	20140503	37	29	21	5.2	3
19603	NA	"PTERRO"	539	539	"BM"	""	3	1	3.5	3.5	20140503	37	29	21	9.8	4.8
19604	NA	"TRI2TU"	304	322	""	""	NA	1	1.3	1.3	20140503	37	29	32	13.9	7
19605	NA	"UNK?"	244	NA	""	"S"	NA	NA	1.3	NA	20140503	37	28	34	10.5	16.4
19606	NA	"ALSEBL"	285	342	""	""	NA	1	1.3	1.3	20140503	37	29	12	0.4	6.5
19609	NA	"ALSEBL"	333	410	""	""	NA	1	2.1	1.3	20140503	37	29	22	5.3	8.5
19610	NA	"ALSEBL"	210	250	""	""	NA	1	1.3	1.3	20140503	37	29	44	15.3	18.4
19611	NA	"GUARGU"	220	224	""	""	NA	1	1.3	1.3	20140503	37	29	22	8.3	8.9
19649	NA	"TRI2TU"	282	332	""	""	NA	1	1.3	1.3	20140603	38	28	43	17.2	11.3
19650	NA	"ALSEBL"	392	435	"B"	""	NA	1	2.05	2.05	20140603	38	28	43	15.3	13.8
19651	NA	"HIRTTR"	239	260	""	""	NA	1	1.3	1.3	20140603	38	29	41	17.2	2.4
19652	NA	"CORDBI"	320	323	""	""	NA	1	1.3	1.3	20140603	38	29	41	16.3	3.7
19653	NA	"HURACR"	522	640	"B"	""	NA	1	3.5	3.5	20140603	38	29	41	17.2	4.2
19654	NA	"APEIME"	365	399	"B"	""	NA	1	4.35	4.35	20140603	38	29	42	18.6	6.5
19655	NA	"APEIME"	494	NA	"B"	"S"	NA	NA	4.5	NA	20140604	39	29	12	3.1	6.6
19656	NA	""	344	NA	""	"N"	NA	NA	2	NA	20140604	39	29	22	6.6	9
19657	NA	"ALSEBL"	325	342	""	""	NA	1	1.3	1.3	20140604	39	29	31	11.5	3.9
19658	NA	"ALSEBL"	325	360	"B"	""	NA	1	3.55	3.55	20140604	39	28	33	12.5	12
19659	NA	"CASEAR"	414	NA	"B"	"C"	NA	NA	4.25	NA	20140603	38	29	43	17.9	14.9
19660	NA	"ALSEBL"	279	353	""	""	NA	1	1.3	1.3	20140604	39	29	23	5.5	14
19663	NA	"TAB1RO"	NA	213	NA	"FC"	NA	2	NA	1.3	NA	39	29	32	11.5	9.8
19664	NA	"HIRTTR"	224	248	""	""	NA	1	1.3	1.3	20140604	39	29	34	11	15.9
19666	NA	"TAB1GU"	343	415	"B"	""	NA	1	3.85	3.85	20140604	39	29	44	14.4	17
19944	NA	"ALSEBL"	319	362	""	""	NA	1	1.3	1.3	20140503	36	27	43	18.8	11
19945	NA	"SAPIAU"	635	660	"B"	""	NA	1	4.2	4.2	20140503	36	27	44	19.6	16.1
19946	NA	"ALSEBL"	NA	438	NA	"FC"	NA	1	NA	1.3	NA	37	28	11	3.5	0.1
19947	NA	"SCH1ZO"	378	388	""	""	NA	1	1.3	1.3	20140503	37	27	13	1.8	10.3
19948	NA	"ALSEBL"	525	564	""	""	NA	1	1.3	1.3	20140503	37	27	23	7.8	13.9
19949	NA	"ALSEBL"	285	285	""	""	NA	1	1.3	1.3	20140503	37	27	24	5.3	15.4
19950	NA	"ALSEBL"	221	222	""	""	NA	1	1.3	1.3	20140503	37	28	21	5.4	3.5
19951	NA	"TRI2TU"	213	224	""	""	NA	1	1.3	1.3	20140503	37	28	31	12.3	1.4
19952	NA	"TRI2TU"	211	228	""	""	NA	1	1.3	1.3	20140503	37	27	24	8.8	17.8
19954	NA	"MACRGL"	351	355	"M"	""	2	2	1.3	1.3	20140503	37	28	42	16.2	6.2
19955	NA	"HIRTTR"	254	255	""	""	NA	1	1.3	1.3	20140603	38	28	11	3.2	4
19956	NA	"ALSEBL"	315	319	""	""	NA	1	1.3	1.3	20140603	38	28	11	4.5	2.3
19957	NA	"ALSEBL"	290	290	""	""	NA	1	1.3	1.3	20140603	38	27	14	1	16
19958	NA	"TRI2TU"	317	360	""	""	NA	1	1.7	1.3	20140603	38	28	21	7.3	0.4
19959	NA	"MACRGL"	223	262	""	""	NA	1	1.3	1.3	20140603	38	28	22	8.3	5.7
19960	NA	"HURACR"	640	694	""	""	NA	1	1.3	1.3	20140603	38	28	42	17.6	8.6
19961	NA	"TRI2TU"	315	342	""	""	NA	1	1.3	1.3	20140603	38	28	42	17.5	8.8
19962	NA	"ALSEBL"	339	350	""	""	NA	1	1.3	1.3	20140603	38	28	41	19.5	1.8
19963	NA	"ALSEBL"	460	469	""	""	NA	1	1.3	1.3	20140604	40	29	22	7.9	9.6
19964	NA	"ALSEBL"	367	385	"B"	""	NA	1	4.15	4.15	20140604	40	29	33	11.2	10.3
22401	NA	"TRI2TU"	234	NA	""	"S"	NA	NA	1.3	NA	20140603	28	25	32	11.5	8.5
22402	NA	"APEIME"	527	560	""	""	NA	1	1.3	1.3	20140603	28	25	34	12.1	17.7
22403	NA	"ZUELGU"	294	341	""	""	NA	1	1.3	1.3	20140603	28	25	43	19.5	14.6
