"tag"	"new.tag"	"sp"	"dbh04"	"dbh14"	"code04"	"code14"	"stems04"	"stems14"	"pom04"	"pom14"	"date14"	"col"	"row"	"p5"	"x"	"y"
35397	NA	"HIRTTR"	200	240	""	""	NA	1	1.3	1.3	20140627	6	2	34	12	16
35398	NA	"MACRGL"	238	275	""	""	NA	1	1.3	1.3	20140627	6	2	43	18	14
35399	NA	"MACRGL"	386	387	"M"	""	NA	2	1.3	1.3	20140627	6	2	42	16.2	9
35400	NA	"LICAPL"	217	246	""	""	NA	1	1.3	1.3	20140627	6	2	41	17.7	3.2
35402	NA	"STERAP"	1095	908	"B"	""	NA	1	3.5	6.25	20140627	6	3	22	9.9	7
35403	NA	"TRI2TU"	301	337	""	""	NA	1	1.3	1.3	20140627	6	3	21	9	1.7
35404	NA	"GUARGU"	234	238	""	""	NA	1	1.3	1.3	20140627	6	3	34	14	16.2
35405	NA	"TAB1RO"	255	262	""	""	NA	1	1.3	1.3	20140627	6	3	34	14	17.4
35406	NA	"SCH1ZO"	318	319	""	""	NA	1	1.3	1.3	20140627	6	4	14	0.1	15.1
35407	NA	"NECTPU"	328	NA	""	"C"	NA	NA	1.3	NA	20140627	6	4	24	5.1	18
35408	NA	"ANACEX"	820	900	""	""	NA	1	1.3	1.3	20140627	6	4	23	9.9	11.7
35409	NA	"HIRTTR"	226	255	""	""	NA	1	1.3	1.3	20140627	6	4	31	12	3.2
35410	NA	"PROTTE"	245	275	""	""	NA	1	1.3	1.3	20140627	6	4	44	17.4	19.8
35411	NA	"VIROSU"	499	541	"B"	""	NA	1	3.25	3.25	20140627	6	5	12	4.2	8
35412	NA	"CORDBI"	210	211	""	""	NA	1	1.3	1.3	20140627	6	5	14	2.3	15.1
35413	NA	"OCOT SP"	506	685	""	""	NA	1	1.3	1.3	20140627	6	5	24	8	17
35414	NA	"MACRGL"	243	315	"M"	""	NA	6	1.3	1.3	20140627	6	5	24	7.8	15.2
35415	NA	"SPONRA"	555	599	""	""	NA	1	1.3	1.3	20140627	6	5	22	8	7.7
35416	NA	"PROTTE"	325	335	""	""	NA	1	1.3	1.3	20140627	6	5	22	8	6.2
35417	NA	"TERMAM"	771	773	"B"	"Q"	NA	1	3.15	3.15	20140627	6	5	31	13	0.3
35418	NA	"MACRGL"	264	289	"M"	""	NA	2	1.3	1.3	20140627	6	5	32	11	8.2
35419	NA	"GUARGU"	236	241	""	""	NA	1	1.3	1.3	20140627	6	5	33	11.2	12.2
35420	NA	"HYERAL"	699	NA	""	"C"	NA	NA	1.3	NA	20140627	6	5	43	16.4	13.5
35421	NA	"LUEHSE"	598	NA	"B"	"C"	NA	NA	5.7	NA	20140627	6	5	43	15.5	10.3
35422	NA	"MACRGL"	298	330	""	""	NA	1	1.3	1.3	20140627	6	5	41	18.3	0.2
35423	NA	"GUSTSU"	221	234	""	""	NA	1	1.3	1.3	20140627	6	6	11	0.2	1.8
35424	NA	"ALSEBL"	220	265	""	""	NA	1	1.3	1.3	20140627	6	6	11	3.8	1.1
35425	NA	"VIROSU"	560	NA	""	"N"	NA	NA	1.3	NA	20140627	6	6	13	3.2	11.2
35426	NA	"TET2PA"	274	364	""	""	NA	1	1.3	1.3	20140627	6	6	33	14.9	10.8
35427	NA	"ANACEX"	684	729	""	""	NA	1	1.3	1.3	20140627	6	6	34	11	19.8
35428	NA	"TERMAM"	515	NA	""	"C"	NA	NA	1.3	NA	20140627	6	6	43	16.1	10.1
35430	NA	"CHR2CA"	524	432	""	""	NA	2	1.3	4.1	20140627	6	7	23	6	14.9
35431	NA	"MACRGL"	272	294	"M"	""	NA	2	1.3	1.3	20140627	6	7	33	12	11.7
35433	NA	"MACRGL"	245	285	""	""	NA	1	1.3	1.3	20140627	6	7	43	15.1	12
35434	NA	"HYERAL"	597	625	""	""	NA	2	1.3	1.3	20140627	6	7	43	18.2	11.2
35437	NA	"SCH1ZO"	349	355	""	""	NA	1	1.3	1.3	20140627	6	8	42	19	8
35438	NA	"POUTRE"	322	342	"M"	""	NA	2	1.3	1.3	20140627	6	9	12	3	7.6
35440	NA	"ALSEBL"	210	262	""	""	NA	1	1.3	1.3	20140627	6	9	33	11.8	10.2
35441	NA	"CORDBI"	311	318	"M"	""	NA	2	1.3	1.3	20140627	6	9	43	19.8	12
35442	NA	"TRI2TU"	230	272	""	""	NA	1	1.3	1.3	20140627	6	9	42	19.9	9.2
35443	NA	"ORMOAM"	277	275	""	""	NA	1	1.3	1.3	20140627	6	10	22	7	8.6
35444	NA	"VIROSE"	281	290	""	""	NA	1	1.3	1.3	20140627	6	10	22	7	6.8
35445	NA	"PROTTE"	231	232	""	""	NA	1	1.3	1.3	20140627	6	10	21	5.2	4.9
35446	NA	"ALSEBL"	228	240	"Q"	""	NA	1	1.3	1.3	20140627	6	10	32	11.5	5.5
35447	NA	"TRI2TU"	219	255	""	""	NA	1	1.3	1.3	20140627	6	10	32	14.7	9.9
35450	NA	"SPONRA"	422	425	""	""	NA	1	1.3	1.3	20140627	6	10	34	12.2	15.1
35451	NA	"VIROSE"	298	NA	""	"N"	NA	NA	1.3	NA	20140627	6	10	44	18	17.7
35452	NA	"JAC1CO"	829	NA	""	"N"	NA	NA	1.3	NA	20140627	6	10	42	18	9
35453	NA	"SCH1ZO"	378	380	""	""	NA	1	1.3	1.3	20140627	6	10	41	18.3	2
35454	NA	"CASESY"	204	NA	"L"	"N"	NA	NA	1.3	NA	20140627	6	10	14	1	17.5
35455	NA	"HYERAL"	601	647	""	""	NA	1	1.3	3.6	20140627	6	11	11	2.3	3
35456	NA	"CASEAR"	306	NA	""	"N"	NA	NA	1.3	NA	20140627	6	11	23	6	14.8
35457	NA	"HYERAL"	395	NA	""	"S"	NA	NA	1.3	NA	20140627	6	11	22	9	7.7
35458	NA	"HYERAL"	856	NA	"B"	"C"	NA	NA	2.8	NA	20140627	6	11	31	14.9	1.4
35459	NA	"VIROSE"	379	NA	""	"C"	NA	NA	1.3	NA	20140627	6	11	42	17.8	5.1
35461	NA	"CEIBPE"	1025	1100	"B"	""	NA	1	2.96	2.96	20140627	6	12	11	4.9	4.9
35462	NA	"APEIME"	583	474	""	""	NA	1	1.3	405	20140627	6	12	32	14.9	8.9
35463	NA	"INGAFA"	252	274	""	""	NA	1	1.3	1.3	20140627	6	12	43	18.8	10.3
35464	NA	"HYERAL"	552	570	""	""	NA	1	1.3	1.3	20140627	6	12	41	19	1
35465	NA	"ALSEBL"	255	328	""	""	NA	1	1.3	1.3	20140627	6	13	24	8.6	18.7
35466	NA	"SCH1ZO"	398	396	""	""	NA	1	1.3	1.3	20140627	6	13	21	8.2	0.7
35467	NA	"MICOAR"	213	NA	""	"S"	NA	NA	1.3	NA	20140627	6	13	31	14.7	0.2
35468	NA	"EUGEOE"	275	NA	""	"C"	NA	NA	1.3	NA	20140627	6	13	33	11	10.3
35469	NA	"ANACEX"	1250	1285	"B"	""	NA	1	3.04	3.04	20140627	6	14	12	3	5.7
35470	NA	"TRI2TU"	218	242	""	""	NA	1	1.3	1.3	20140627	6	14	13	1.8	11
35471	NA	"MACRGL"	216	NA	""	"S"	NA	NA	1.3	NA	20140627	6	14	13	4.9	14.7
35472	NA	"TRI2TU"	217	239	""	""	NA	1	1.3	1.3	20140627	6	14	14	0.1	19
35473	NA	"SPONRA"	326	NA	""	"N"	NA	NA	1.3	NA	20140627	6	14	22	9.3	5.1
35474	NA	"INGAFA"	559	517	""	""	NA	1	1.3	3.15	20140627	6	14	31	11	1.1
35475	NA	"HIRTTR"	280	320	"M"	""	NA	2	1.3	1.3	20140627	6	14	32	12	8
35478	NA	"MACRGL"	281	295	"M"	""	NA	2	1.3	1.3	20140627	6	14	43	15.6	14.8
35480	NA	"VIROSU"	399	448	""	""	NA	1	1.3	1.3	20140627	6	14	42	19.6	5.1
35481	NA	"HEISCO"	238	265	""	""	NA	1	1.3	1.3	20140627	7	0	23	5.3	14.3
35482	NA	"UNK?"	664	NA	"B"	"S"	NA	NA	3.09	NA	20140627	7	0	22	6.8	5.7
35483	NA	"LUEHSE"	825	834	"B"	""	NA	1	3.9	3.9	20140627	7	0	23	9.9	13.6
35484	NA	"LUEHSE"	344	NA	""	"N"	NA	NA	1.3	NA	20140627	7	0	32	11	5.5
35485	NA	"VIROSU"	811	891	""	""	NA	1	1.3	1.3	20140627	7	0	32	12.3	6
35487	NA	"QUARPT"	0	303	"M"	""	NA	12	1.3	1.3	20140627	7	0	41	18	0.6
35488	NA	"ANDIIN"	250	NA	"Q"	"N"	NA	NA	1.3	NA	20140627	7	1	12	2	7
35489	NA	"MACRGL"	281	315	""	""	NA	1	1.3	1.3	20140627	7	1	14	4.9	18.1
35490	NA	"MACRGL"	381	420	"M"	""	NA	4	1.3	1.3	20140627	7	1	24	9	15
35492	NA	"OCOTWH"	346	493	"M"	""	NA	9	1.3	1.3	20140627	7	1	21	7.8	0.4
35493	NA	"SPONRA"	319	375	""	""	NA	1	1.3	1.3	20140627	7	2	11	4.9	4.6
35494	NA	"GUARGU"	255	269	""	""	NA	1	1.3	1.3	20140627	7	2	23	6	11.6
35495	NA	"MACRGL"	252	304	"M"	""	NA	2	1.3	1.3	20140627	7	2	43	15.8	10.1
35496	NA	"MACRGL"	306	352	""	""	NA	1	1.3	1.3	20140627	7	3	11	3.2	4.9
35497	NA	"JAC1CO"	560	NA	"Q"	"N"	NA	NA	1.3	NA	20140627	7	3	23	7	12.3
35498	NA	"MACRGL"	215	NA	"M"	"C"	NA	NA	1.3	NA	20140627	7	3	21	6.2	0.2
35500	NA	"MACRGL"	293	345	""	""	NA	3	1.3	1.3	20140627	7	3	31	12.2	0.4
35843	NA	"TET2PA"	417	453	""	""	NA	1	1.3	1.3	20140625	2	0	14	3	19
35844	NA	"TET2PA"	322	349	""	""	NA	1	1.3	1.3	20140625	2	0	24	9.6	16.3
35845	NA	"UNK?"	309	313	""	""	NA	1	1.3	3.45	20140625	2	0	23	8.5	10.2
35846	NA	"QUARAS"	383	353	""	""	NA	1	1.3	3.72	20140625	2	0	44	19.7	17.4
35847	NA	"HURACR"	1687	1449	"B"	""	NA	1	3.75	6.05	20140625	2	0	41	17	3
35848	NA	"HEISCO"	218	218	""	""	NA	1	1.3	1.3	20140625	2	1	13	2	13.8
35849	NA	"ALSEBL"	341	339	"BQ"	"Q"	NA	1	3.55	3.55	20140625	2	1	23	9	12.4
35850	NA	"HEISCO"	245	248	""	""	NA	1	1.3	1.3	20140625	2	1	41	17.7	3.7
35851	NA	"LICAPL"	500	504	"B"	""	NA	1	3.57	3.57	20140625	2	2	23	8	13.2
35852	NA	"SCH1ZO"	413	418	""	""	NA	1	1.3	1.3	20140625	2	2	21	8.8	0.4
35853	NA	"ALSEBL"	229	NA	""	"N"	NA	NA	1.3	NA	20140625	2	3	12	2.2	7.2
35854	NA	"AST2GR"	308	338	""	""	NA	1	1.3	1.3	20140625	2	3	22	8	7
35855	NA	"HEISCO"	217	220	""	""	NA	1	1.3	1.3	20140625	2	3	33	11	13.5
35856	NA	"TERMAM"	256	NA	""	"C"	NA	NA	1.3	NA	20140625	2	3	44	17	19
35857	NA	"VIROSE"	311	NA	""	"C"	NA	NA	1.3	NA	20140625	2	3	43	16	10.3
35858	NA	"CAVAPL"	888	NA	""	"C"	NA	NA	1.3	NA	20140625	2	3	43	17	11
35859	NA	"MAYTSC"	365	375	""	""	NA	1	1.3	2.45	20140625	2	3	41	19	3
35861	NA	"DRYPST"	0	441	"M"	""	NA	2	1.3	1.3	20140625	2	4	32	11	8.6
35862	NA	"MACRGL"	0	283	"M"	""	NA	1	1.3	1.3	20140625	2	4	34	11	17.2
35863	NA	"PROTTE"	290	325	"B"	""	NA	1	3.4	3.4	20140625	2	5	13	2.3	12.5
